"Notes","Year","Year Code","State","State Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"2018","2018","New York","36","Ischaemic cardiomyopathy","I25.5",488,19542209,2.5
,"2018","2018","New York","36","Other forms of chronic ischaemic heart disease","I25.8",58,19542209,0.3
,"2018","2018","New York","36","Chronic ischaemic heart disease, unspecified","I25.9",582,19542209,3.0
,"2018","2018","New York","36","Pulmonary embolism without mention of acute cor pulmonale","I26.9",370,19542209,1.9
,"2018","2018","New York","36","Primary pulmonary hypertension","I27.0",21,19542209,0.1
,"2018","2018","New York","36","Other secondary pulmonary hypertension","I27.2",373,19542209,1.9
,"2018","2018","New York","36","Pulmonary heart disease, unspecified","I27.9",87,19542209,0.4
,"2018","2018","New York","36","Pericardial effusion (noninflammatory)","I31.3",26,19542209,0.1
,"2018","2018","New York","36","Disease of pericardium, unspecified","I31.9",16,19542209,Unreliable
,"2018","2018","New York","36","Acute and subacute infective endocarditis","I33.0",83,19542209,0.4
,"2018","2018","New York","36","Mitral (valve) insufficiency","I34.0",103,19542209,0.5
,"2018","2018","New York","36","Mitral (valve) prolapse","I34.1",13,19542209,Unreliable
,"2018","2018","New York","36","Nonrheumatic mitral valve disorder, unspecified","I34.9",10,19542209,Unreliable
,"2018","2018","New York","36","Aortic (valve) stenosis","I35.0",757,19542209,3.9
,"2018","2018","New York","36","Aortic (valve) insufficiency","I35.1",39,19542209,0.2
,"2018","2018","New York","36","Other aortic valve disorders","I35.8",20,19542209,0.1
,"2018","2018","New York","36","Aortic valve disorder, unspecified","I35.9",65,19542209,0.3
,"2018","2018","New York","36","Endocarditis, valve unspecified","I38",345,19542209,1.8
,"2018","2018","New York","36","Dilated cardiomyopathy","I42.0",131,19542209,0.7
,"2018","2018","New York","36","Obstructive hypertrophic cardiomyopathy","I42.1",13,19542209,Unreliable
,"2018","2018","New York","36","Other hypertrophic cardiomyopathy","I42.2",37,19542209,0.2
,"2018","2018","New York","36","Other restrictive cardiomyopathy","I42.5",17,19542209,Unreliable
,"2018","2018","New York","36","Alcoholic cardiomyopathy","I42.6",41,19542209,0.2
,"2018","2018","New York","36","Other cardiomyopathies","I42.8",20,19542209,0.1
,"2018","2018","New York","36","Cardiomyopathy, unspecified","I42.9",591,19542209,3.0
,"2018","2018","New York","36","Atrioventricular block, complete","I44.2",30,19542209,0.2
,"2018","2018","New York","36","Other specified conduction disorders","I45.8",82,19542209,0.4
,"2018","2018","New York","36","Conduction disorder, unspecified","I45.9",11,19542209,Unreliable
,"2018","2018","New York","36","Sudden cardiac death, so described","I46.1",30,19542209,0.2
,"2018","2018","New York","36","Cardiac arrest, unspecified","I46.9",620,19542209,3.2
,"2018","2018","New York","36","Ventricular tachycardia","I47.2",25,19542209,0.1
,"2018","2018","New York","36","Atrial fibrillation and flutter","I48",1048,19542209,5.4
,"2018","2018","New York","36","Ventricular fibrillation and flutter","I49.0",53,19542209,0.3
,"2018","2018","New York","36","Sick sinus syndrome","I49.5",31,19542209,0.2
,"2018","2018","New York","36","Cardiac arrhythmia, unspecified","I49.9",302,19542209,1.5
,"2018","2018","New York","36","Congestive heart failure","I50.0",2179,19542209,11.2
,"2018","2018","New York","36","Left ventricular failure","I50.1",22,19542209,0.1
,"2018","2018","New York","36","Heart failure, unspecified","I50.9",777,19542209,4.0
,"2018","2018","New York","36","Myocarditis, unspecified","I51.4",35,19542209,0.2
,"2018","2018","New York","36","Cardiovascular disease, unspecified","I51.6",386,19542209,2.0
,"2018","2018","New York","36","Cardiomegaly","I51.7",116,19542209,0.6
,"2018","2018","New York","36","Other ill-defined heart diseases","I51.8",72,19542209,0.4
,"2018","2018","New York","36","Heart disease, unspecified","I51.9",256,19542209,1.3
,"2018","2018","New York","36","Subarachnoid haemorrhage from intracranial artery, unspecified","I60.7",13,19542209,Unreliable
,"2018","2018","New York","36","Other subarachnoid haemorrhage","I60.8",22,19542209,0.1
,"2018","2018","New York","36","Subarachnoid haemorrhage, unspecified","I60.9",293,19542209,1.5
,"2018","2018","New York","36","Intracerebral haemorrhage in hemisphere, subcortical","I61.0",30,19542209,0.2
,"2018","2018","New York","36","Intracerebral haemorrhage in hemisphere, cortical","I61.1",19,19542209,Unreliable
,"2018","2018","New York","36","Intracerebral haemorrhage in brain stem","I61.3",30,19542209,0.2
,"2018","2018","New York","36","Intracerebral haemorrhage in cerebellum","I61.4",21,19542209,0.1
,"2018","2018","New York","36","Intracerebral haemorrhage, intraventricular","I61.5",63,19542209,0.3
,"2018","2018","New York","36","Intracerebral haemorrhage, unspecified","I61.9",622,19542209,3.2
,"2018","2018","New York","36","Subdural haemorrhage (acute)(nontraumatic)","I62.0",117,19542209,0.6
,"2018","2018","New York","36","Intracranial haemorrhage (nontraumatic), unspecified","I62.9",501,19542209,2.6
,"2018","2018","New York","36","Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries","I63.2",54,19542209,0.3
,"2018","2018","New York","36","Cerebral infarction due to thrombosis of cerebral arteries","I63.3",22,19542209,0.1
,"2018","2018","New York","36","Cerebral infarction due to embolism of cerebral arteries","I63.4",101,19542209,0.5
,"2018","2018","New York","36","Cerebral infarction due to unspecified occlusion or stenosis of cerebral arteries","I63.5",21,19542209,0.1
,"2018","2018","New York","36","Cerebral infarction, unspecified","I63.9",713,19542209,3.6
,"2018","2018","New York","36","Stroke, not specified as haemorrhage or infarction","I64",2308,19542209,11.8
,"2018","2018","New York","36","Cerebral aneurysm, nonruptured","I67.1",18,19542209,Unreliable
,"2018","2018","New York","36","Cerebral atherosclerosis","I67.2",218,19542209,1.1
,"2018","2018","New York","36","Other specified cerebrovascular diseases","I67.8",72,19542209,0.4
,"2018","2018","New York","36","Cerebrovascular disease, unspecified","I67.9",220,19542209,1.1
,"2018","2018","New York","36","Sequelae of intracerebral haemorrhage","I69.1",10,19542209,Unreliable
,"2018","2018","New York","36","Sequelae of cerebral infarction","I69.3",77,19542209,0.4
,"2018","2018","New York","36","Sequelae of stroke, not specified as haemorrhage or infarction","I69.4",311,19542209,1.6
,"2018","2018","New York","36","Sequelae of other and unspecified cerebrovascular diseases","I69.8",325,19542209,1.7
,"2018","2018","New York","36","Generalized and unspecified atherosclerosis","I70.9",376,19542209,1.9
,"2018","2018","New York","36","Dissection of aorta [any part]","I71.0",222,19542209,1.1
,"2018","2018","New York","36","Thoracic aortic aneurysm, ruptured","I71.1",24,19542209,0.1
,"2018","2018","New York","36","Thoracic aortic aneurysm, without mention of rupture","I71.2",27,19542209,0.1
,"2018","2018","New York","36","Abdominal aortic aneurysm, ruptured","I71.3",112,19542209,0.6
,"2018","2018","New York","36","Abdominal aortic aneurysm, without mention of rupture","I71.4",47,19542209,0.2
,"2018","2018","New York","36","Aortic aneurysm of unspecified site, ruptured","I71.8",41,19542209,0.2
,"2018","2018","New York","36","Aortic aneurysm of unspecified site, without mention of rupture","I71.9",16,19542209,Unreliable
,"2018","2018","New York","36","Aneurysm of unspecified site","I72.9",32,19542209,0.2
,"2018","2018","New York","36","Peripheral vascular disease, unspecified","I73.9",360,19542209,1.8
,"2018","2018","New York","36","Embolism and thrombosis of unspecified artery","I74.9",23,19542209,0.1
,"2018","2018","New York","36","Arteriovenous fistula, acquired","I77.0",11,19542209,Unreliable
,"2018","2018","New York","36","Arteritis, unspecified","I77.6",11,19542209,Unreliable
,"2018","2018","New York","36","Disorder of arteries and arterioles, unspecified","I77.9",12,19542209,Unreliable
,"2018","2018","New York","36","Phlebitis and thrombophlebitis of other deep vessels of lower extremities","I80.2",198,19542209,1.0
,"2018","2018","New York","36","Phlebitis and thrombophlebitis of lower extremities, unspecified","I80.3",28,19542209,0.1
,"2018","2018","New York","36","Hypotension, unspecified","I95.9",12,19542209,Unreliable
,"2018","2018","New York","36","Acute upper respiratory infection, unspecified","J06.9",18,19542209,Unreliable
,"2018","2018","New York","36","Influenza with pneumonia, influenza virus identified","J10.0",129,19542209,0.7
,"2018","2018","New York","36","Influenza with other respiratory manifestations, influenza virus identified","J10.1",152,19542209,0.8
,"2018","2018","New York","36","Influenza with pneumonia, virus not identified","J11.0",145,19542209,0.7
,"2018","2018","New York","36","Influenza with other respiratory manifestations, virus not identified","J11.1",93,19542209,0.5
,"2018","2018","New York","36","Respiratory syncytial virus pneumonia","J12.1",15,19542209,Unreliable
,"2018","2018","New York","36","Viral pneumonia, unspecified","J12.9",19,19542209,Unreliable
,"2018","2018","New York","36","Pneumonia due to Streptococcus pneumoniae","J13",15,19542209,Unreliable
,"2018","2018","New York","36","Pneumonia due to Klebsiella pneumoniae","J15.0",17,19542209,Unreliable
,"2018","2018","New York","36","Pneumonia due to Pseudomonas","J15.1",26,19542209,0.1
,"2018","2018","New York","36","Pneumonia due to staphylococcus","J15.2",54,19542209,0.3
,"2018","2018","New York","36","Pneumonia due to other streptococci","J15.4",24,19542209,0.1
,"2018","2018","New York","36","Bacterial pneumonia, unspecified","J15.9",467,19542209,2.4
,"2018","2018","New York","36","Bronchopneumonia, unspecified","J18.0",76,19542209,0.4
,"2018","2018","New York","36","Lobar pneumonia, unspecified","J18.1",611,19542209,3.1
,"2018","2018","New York","36","Pneumonia, unspecified","J18.9",2870,19542209,14.7
,"2018","2018","New York","36","Acute bronchitis, unspecified","J20.9",10,19542209,Unreliable
,"2018","2018","New York","36","Other specified diseases of upper respiratory tract","J39.8",14,19542209,Unreliable
,"2018","2018","New York","36","Bronchitis, not specified as acute or chronic","J40",15,19542209,Unreliable
,"2018","2018","New York","36","Unspecified chronic bronchitis","J42",12,19542209,Unreliable
,"2018","2018","New York","36","Emphysema, unspecified","J43.9",376,19542209,1.9
,"2018","2018","New York","36","Chronic obstructive pulmonary disease with acute lower respiratory infection","J44.0",1162,19542209,5.9
,"2018","2018","New York","36","Chronic obstructive pulmonary disease with acute exacerbation, unspecified","J44.1",284,19542209,1.5
,"2018","2018","New York","36","Other specified chronic obstructive pulmonary disease","J44.8",43,19542209,0.2
,"2018","2018","New York","36","Chronic obstructive pulmonary disease, unspecified","J44.9",5053,19542209,25.9
,"2018","2018","New York","36","Predominantly allergic asthma","J45.0",10,19542209,Unreliable
,"2018","2018","New York","36","Asthma, unspecified","J45.9",236,19542209,1.2
,"2018","2018","New York","36","Status asthmaticus","J46",21,19542209,0.1
,"2018","2018","New York","36","Bronchiectasis","J47",47,19542209,0.2
,"2018","2018","New York","36","Pneumoconiosis due to asbestos and other mineral fibres","J61",24,19542209,0.1
,"2018","2018","New York","36","Hypersensitivity pneumonitis due to unspecified organic dust","J67.9",11,19542209,Unreliable
,"2018","2018","New York","36","Pneumonitis due to food and vomit","J69.0",711,19542209,3.6
,"2018","2018","New York","36","Adult respiratory distress syndrome","J80",90,19542209,0.5
,"2018","2018","New York","36","Pulmonary oedema","J81",37,19542209,0.2
,"2018","2018","New York","36","Pulmonary eosinophilia, not elsewhere classified","J82",15,19542209,Unreliable
,"2018","2018","New York","36","Other interstitial pulmonary diseases with fibrosis","J84.1",645,19542209,3.3
,"2018","2018","New York","36","Interstitial pulmonary disease, unspecified","J84.9",337,19542209,1.7
,"2018","2018","New York","36","Gangrene and necrosis of lung","J85.0",14,19542209,Unreliable
,"2018","2018","New York","36","Pyothorax without fistula","J86.9",24,19542209,0.1
,"2018","2018","New York","36","Pleural effusion, not elsewhere classified","J90",115,19542209,0.6
,"2018","2018","New York","36","Pneumothorax, unspecified","J93.9",23,19542209,0.1
,"2018","2018","New York","36","Acute respiratory failure","J96.0",163,19542209,0.8
,"2018","2018","New York","36","Chronic respiratory failure","J96.1",162,19542209,0.8
,"2018","2018","New York","36","Respiratory failure, unspecified","J96.9",341,19542209,1.7
,"2018","2018","New York","36","Pulmonary collapse","J98.1",14,19542209,Unreliable
,"2018","2018","New York","36","Other disorders of lung","J98.4",169,19542209,0.9
,"2018","2018","New York","36","Other specified respiratory disorders","J98.8",33,19542209,0.2
,"2018","2018","New York","36","Respiratory disorder, unspecified","J98.9",18,19542209,Unreliable
,"2018","2018","New York","36","Sialoadenitis","K11.2",10,19542209,Unreliable
,"2018","2018","New York","36","Gastro-oesophageal reflux disease without oesophagitis","K21.9",23,19542209,0.1
,"2018","2018","New York","36","Achalasia of cardia","K22.0",16,19542209,Unreliable
,"2018","2018","New York","36","Oesophageal obstruction","K22.2",20,19542209,0.1
,"2018","2018","New York","36","Dyskinesia of oesophagus","K22.4",12,19542209,Unreliable
,"2018","2018","New York","36","Other specified diseases of oesophagus","K22.8",10,19542209,Unreliable
,"2018","2018","New York","36","Disease of oesophagus, unspecified","K22.9",12,19542209,Unreliable
,"2018","2018","New York","36","Gastric ulcer, chronic or unspecified with haemorrhage","K25.4",29,19542209,0.1
,"2018","2018","New York","36","Gastric ulcer, chronic or unspecified with perforation","K25.5",29,19542209,0.1
,"2018","2018","New York","36","Duodenal ulcer, chronic or unspecified with haemorrhage","K26.4",37,19542209,0.2
,"2018","2018","New York","36","Duodenal ulcer, chronic or unspecified with perforation","K26.5",37,19542209,0.2
,"2018","2018","New York","36","Duodenal ulcer, unspecified as acute or chronic, without haemorrhage or perforation","K26.9",11,19542209,Unreliable
,"2018","2018","New York","36","Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage","K27.4",34,19542209,0.2
,"2018","2018","New York","36","Peptic ulcer, site unspecified, chronic or unspecified with perforation","K27.5",14,19542209,Unreliable
